source,distribution,n,rep,method,calibration,solvency_c,rejected
betting,"Uniform(0,1)",1000,18,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,18,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,19,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,19,Product betting,Uniformly randomized,0.5,True
betting,"Uniform(0,1)",1000,19,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,19,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,19,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,19,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,19,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,19,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,19,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,19,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,20,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,20,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,20,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,20,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,20,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,20,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,20,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,20,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,20,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,20,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,21,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,21,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,21,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,21,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,21,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,21,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,21,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,21,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,21,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,21,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,22,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,22,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,22,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,22,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,22,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,22,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,22,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,22,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,22,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,22,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,23,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,23,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,23,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,23,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,23,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,23,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,23,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,23,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,23,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,23,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,24,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,24,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,24,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,24,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,24,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,24,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,24,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,24,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,24,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,24,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,25,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,25,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,25,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,25,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,25,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,25,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,25,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,25,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,25,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,25,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,26,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,26,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,26,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,26,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,26,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,26,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,26,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,26,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,26,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,26,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,27,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,27,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,27,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,27,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,27,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,27,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,27,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,27,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,27,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,27,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,28,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,28,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,28,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,28,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,28,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,28,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,28,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,28,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,28,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,28,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,29,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,29,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,29,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,29,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,29,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,29,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,29,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,29,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,29,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,29,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,30,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,30,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,30,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,30,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,30,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,30,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,30,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,30,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,30,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,30,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,31,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,31,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,31,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,31,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,31,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,31,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,31,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,31,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,31,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,31,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,32,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,32,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,32,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,32,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,32,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,32,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,32,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,32,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,32,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,32,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,33,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,33,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,33,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,33,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,33,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,33,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,33,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,33,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,33,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,33,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,34,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,34,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,34,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,34,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,34,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,34,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,34,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,34,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,34,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,34,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,35,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,35,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,35,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,35,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,35,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,35,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,35,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,35,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,35,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,35,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,36,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,36,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,36,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,36,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,36,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,36,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,36,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,36,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,36,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,36,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,37,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,37,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,37,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,37,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,37,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,37,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,37,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,37,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,37,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,37,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,38,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,38,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,38,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,38,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,38,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,38,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,38,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,38,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,38,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,38,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,39,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,39,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,39,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,39,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,39,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,39,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,39,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,39,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,39,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,39,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,40,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,40,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,40,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,40,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,40,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,40,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,40,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,40,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,40,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,40,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,41,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,41,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,41,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,41,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,41,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,41,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,41,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,41,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,41,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,41,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,42,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,42,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,42,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,42,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,42,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,42,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,42,STaR betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,42,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0,1)",1000,42,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,42,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0,1)",1000,43,Product betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,43,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0,1)",1000,43,STaR betting,Deterministic,0.5,False
betting,"Uniform(0,1)",1000,43,Efficient betting,Deterministic,0.5,False
